overall,reviewerID,asin,reviewText,summary,unixReviewTime,vote,Color1,Color2,Color3,Color4,Size,unixReviewTime,reviewTimeYear,reviewTimeMonth,reviewTimeWeek,reviewTimeDay,reviewTimeDayofweek,reviewTimeDayofyear,reviewTimeElapsed
2.0,ABX2R8Q6GBTJ8,B000YFSR5G,Nice pants but too small for a medium. Return it.,Returned also,1487635200.0,0, Black,missing,missing,missing, Medium,1487635200.0,2017.0,2.0,8.0,21.0,1.0,52.0,1487635200.0
2.0,ABX2R8Q6GBTJ8,B000YFSR5G,Nice pants but too small for a medium. Returned it.,Returned,1487635200.0,0, Navy,missing,missing,missing, Medium,1487635200.0,2017.0,2.0,8.0,21.0,1.0,52.0,1487635200.0
4.0,A1Y01U6OZLZE7I,B000YFSR5G,"Very comfy. If they had pockets, theyd be awesome! I bought these for me to lounge around in and my husband has stolen them. I might have to buy another pair!",Comfy and warm.,1487635200.0,0, Charcoal Heather,missing,missing,missing, X-Large,1487635200.0,2017.0,2.0,8.0,21.0,1.0,52.0,1487635200.0
1.0,A21HH0VIBKK80J,B000YFSR5G,"Was terribly disappointed, the pants were way too large in the legs, my husband looked like he was wearing blown up clown pants.","Was terribly disappointed, the pants were way too large in ...",1486512000.0,0,no color,no color,no color,no color,no size,1486512000.0,2017.0,2.0,6.0,8.0,2.0,39.0,1486512000.0
3.0,A1G0HYMR02WM2W,B000YFSR5G,As described.,Three Stars,1485907200.0,0, Light Steel,missing,missing,missing, XXX-Large,1485907200.0,2017.0,2.0,5.0,1.0,2.0,32.0,1485907200.0
5.0,A2BFZUQ2XV535H,B000YFSR5G,Very comfy for wearing at home.,Five Stars,1485129600.0,0,no color,no color,no color,no color,no size,1485129600.0,2017.0,1.0,4.0,23.0,0.0,23.0,1485129600.0
5.0,A3E30OLSMGJEVK,B000YFSR5G,So comfortable and soft.,Hanes pants,1457395200.0,0,no color,no color,no color,no color,no size,1457395200.0,2016.0,3.0,10.0,8.0,1.0,68.0,1457395200.0
2.0,A26TEJJ6YOGWMZ,B000YFSR5G,"Did not fit well. Was not comfortable. Switched to ""Fruit of the loom"". Fruit of the loom are somewhat oversized but fit well and are very comfortable.","Was not comfortable. Switched to ""Fruit of the loom""",1445817600.0,0,no color,no color,no color,no color,no size,1445817600.0,2015.0,10.0,44.0,26.0,0.0,299.0,1445817600.0
3.0,A2J9WEIRNVTX61,B000YFSR5G,"No pockets and huge, the bottom of the pants go over shoes",large with no pockets,1433980800.0,0,no color,no color,no color,no color,no size,1433980800.0,2015.0,6.0,24.0,11.0,3.0,162.0,1433980800.0
4.0,A2UUEV4MYOJY66,B000YFSR5G,Not much for wearing anything other than jeans. These fit OK for my size. Nice for lounging in around the house.,Fleece Pants,1432425600.0,0,no color,no color,no color,no color,no size,1432425600.0,2015.0,5.0,21.0,24.0,6.0,144.0,1432425600.0
5.0,A3E30OLSMGJEVK,B000YFSR5G,So comfortable and soft.,Hanes pants,1457395200.0,0,no color,no color,no color,no color,no size,1457395200.0,2016.0,3.0,10.0,8.0,1.0,68.0,1457395200.0
2.0,A26TEJJ6YOGWMZ,B000YFSR5G,"Did not fit well. Was not comfortable. Switched to ""Fruit of the loom"". Fruit of the loom are somewhat oversized but fit well and are very comfortable.","Was not comfortable. Switched to ""Fruit of the loom""",1445817600.0,0,no color,no color,no color,no color,no size,1445817600.0,2015.0,10.0,44.0,26.0,0.0,299.0,1445817600.0
3.0,A2J9WEIRNVTX61,B000YFSR5G,"No pockets and huge, the bottom of the pants go over shoes",large with no pockets,1433980800.0,0,no color,no color,no color,no color,no size,1433980800.0,2015.0,6.0,24.0,11.0,3.0,162.0,1433980800.0
4.0,A2UUEV4MYOJY66,B000YFSR5G,Not much for wearing anything other than jeans. These fit OK for my size. Nice for lounging in around the house.,Fleece Pants,1432425600.0,0,no color,no color,no color,no color,no size,1432425600.0,2015.0,5.0,21.0,24.0,6.0,144.0,1432425600.0
5.0,A36GNVEQP92OPA,B000YFSR5G,"Love 'em, just the plain no frills no pockets not too heavy good ol sweatpants.",Five Stars,1423008000.0,0, Navy,missing,missing,missing, Medium,1423008000.0,2015.0,2.0,6.0,4.0,2.0,35.0,1423008000.0
5.0,A232J1FHOQI5YN,B000YFSR4W,Good product for the price.  Used very day and no problem.,Five Stars,1508889600.0,0, Navy,missing,missing,missing, X-Large,1508889600.0,2017.0,10.0,43.0,25.0,2.0,298.0,1508889600.0
5.0,A2ON4RYI9Z4SQ,B000YFSR4W,Good fit even after washing in hot water to force shrinking. I have a 30 inch inseam and 34 waist and got a medium size. Note that these sweatpants are very thick so not good for warm climates. Good quality and great price.,Good fit,1507939200.0,3, Light Steel,missing,missing,missing, Medium,1507939200.0,2017.0,10.0,41.0,14.0,5.0,287.0,1507939200.0
4.0,A3GJ3DJU1RXOHN,B000YFSR5G,"great price for the product, though the sizes tend to be bigger (based on mens size i think).  there wasn't a size chart to refer to when i was ordering, so i ended up buying two, each at a difference size.",size runs big,1277942400.0,35,no color,no color,no color,no color,no size,1277942400.0,2010.0,7.0,26.0,1.0,3.0,182.0,1277942400.0
5.0,A232J1FHOQI5YN,B000YFSR4W,Excellent value.  Comfortable.,Excellent Product,1501372800.0,0, Light Steel,missing,missing,missing, X-Large,1501372800.0,2017.0,7.0,30.0,30.0,6.0,211.0,1501372800.0
5.0,A1EZN3E9R322YJ,B000YFSR4W,"Typical Hanes quality. Good weight, sized just right, made pretty well",Typical Quality,1497571200.0,0, Deep Royal,missing,missing,missing, XXX-Large,1497571200.0,2017.0,6.0,24.0,16.0,4.0,167.0,1497571200.0
3.0,A3T8NHQYBQSV1X,B000YFSR4W,"The waist string broke first time trying them on. Luckily I don't really need the wast string but it would be nice if it did not break.

That being said the pants fit as expected and are comfortable. Probably shop around next time I make a sweatpant purchase.",Don't sweat the pants,1492473600.0,0, Navy,missing,missing,missing, Medium,1492473600.0,2017.0,4.0,16.0,18.0,1.0,108.0,1492473600.0
5.0,A2NEJIX5NIH2ZZ,B000YFSR4W,"Fit perfectly. I bought dark grey, and they didn't fade",Five Stars,1492041600.0,0, Charcoal Heather,missing,missing,missing, Medium,1492041600.0,2017.0,4.0,15.0,13.0,3.0,103.0,1492041600.0
3.0,A2NEJIX5NIH2ZZ,B000YFSR4W,They fit great. But they fade bad,Three Stars,1492041600.0,0, Black,missing,missing,missing, Medium,1492041600.0,2017.0,4.0,15.0,13.0,3.0,103.0,1492041600.0
4.0,A3T8NHQYBQSV1X,B000YFSR4W,I only give four stars because the pants have no pockets.,Four Stars,1491350400.0,0, Black,missing,missing,missing, Medium,1491350400.0,2017.0,4.0,14.0,5.0,2.0,95.0,1491350400.0
3.0,A1G0HYMR02WM2W,B000YFSR4W,Average product.  As described.,Three Stars,1490313600.0,0, Deep Royal,missing,missing,missing, XX-Large,1490313600.0,2017.0,3.0,12.0,24.0,4.0,83.0,1490313600.0
5.0,A2BFZUQ2XV535H,B000YFSR4W,comfy fit,Five Stars,1489190400.0,0, Charcoal Heather,missing,missing,missing, Large,1489190400.0,2017.0,3.0,10.0,11.0,5.0,70.0,1489190400.0
2.0,ABX2R8Q6GBTJ8,B000YFSR4W,Nice pants but too small for a medium. Return it.,Returned also,1487635200.0,0, Black,missing,missing,missing, Medium,1487635200.0,2017.0,2.0,8.0,21.0,1.0,52.0,1487635200.0
2.0,ABX2R8Q6GBTJ8,B000YFSR4W,Nice pants but too small for a medium. Returned it.,Returned,1487635200.0,0, Navy,missing,missing,missing, Medium,1487635200.0,2017.0,2.0,8.0,21.0,1.0,52.0,1487635200.0
4.0,A1Y01U6OZLZE7I,B000YFSR4W,"Very comfy. If they had pockets, theyd be awesome! I bought these for me to lounge around in and my husband has stolen them. I might have to buy another pair!",Comfy and warm.,1487635200.0,0, Charcoal Heather,missing,missing,missing, X-Large,1487635200.0,2017.0,2.0,8.0,21.0,1.0,52.0,1487635200.0
1.0,A21HH0VIBKK80J,B000YFSR4W,"Was terribly disappointed, the pants were way too large in the legs, my husband looked like he was wearing blown up clown pants.","Was terribly disappointed, the pants were way too large in ...",1486512000.0,0,no color,no color,no color,no color,no size,1486512000.0,2017.0,2.0,6.0,8.0,2.0,39.0,1486512000.0
3.0,A1G0HYMR02WM2W,B000YFSR4W,As described.,Three Stars,1485907200.0,0, Light Steel,missing,missing,missing, XXX-Large,1485907200.0,2017.0,2.0,5.0,1.0,2.0,32.0,1485907200.0
5.0,A3CNRM11BHAR1A,B0012DR1LU,Havaiana's are THE BEST!!!,Five Stars,1437523200.0,0,no color,no color,no color,no color,no size,1437523200.0,2015.0,7.0,30.0,22.0,2.0,203.0,1437523200.0
5.0,A3CNRM11BHAR1A,B0012DR1LU,Perfect color!,I love Havaianas!,1407283200.0,0,no color,no color,no color,no color,no size,1407283200.0,2014.0,8.0,32.0,6.0,2.0,218.0,1407283200.0
1.0,A276HQXYS553QW,B0014F8TIU,Should have listened to other reviews. The elastics does not hold up.,One Star,1518998400.0,0, Black,White,missing,missing, One Size,1518998400.0,2018.0,2.0,8.0,19.0,0.0,50.0,1518998400.0
1.0,A276HQXYS553QW,B0014F8TIU,Constantly rolls down,One Star,1518998400.0,0, White,Black,missing,missing, One Size,1518998400.0,2018.0,2.0,8.0,19.0,0.0,50.0,1518998400.0
5.0,A3BN0MRGRDKM0J,B0014F8TIU,Superrrr thigh high. Im 54 and it easily reaches 3/4 up my thigh!!,Great!!! Very high!,1506384000.0,0, Red,White,Blue,missing, One Size,1506384000.0,2017.0,9.0,39.0,26.0,1.0,269.0,1506384000.0
4.0,A276HQXYS553QW,B0014F8TIU,I just wish they would not roll down.,Cute but will roll,1446249600.0,0, Red,White,Blue,missing, One Size,1446249600.0,2015.0,10.0,44.0,31.0,5.0,304.0,1446249600.0
4.0,A3HX4X3TIABWOV,B0014HA6VG,"Sadly, not a true red. It's definitely orange",Four Stars,1454025600.0,0, Fireman (Red),missing,missing,missing, One Size,1454025600.0,2016.0,1.0,4.0,29.0,4.0,29.0,1454025600.0
5.0,A3HX4X3TIABWOV,B0014HA6VG,"Well made, soft, thick & so very colorful. Bought the just as gorgeous rich, red Fireman's scarf, too. My little fella is quite the fashion plate! And toasty, too!","Well made, soft, thick & so very colorful ...",1453420800.0,0, Space Hero (Blue),missing,missing,missing, One Size,1453420800.0,2016.0,1.0,3.0,22.0,4.0,22.0,1453420800.0
3.0,A1Z8U8IPBLBEU5,B0017LD0BM,Not pretty for fashion but great around the house and work.,Three Stars,1436659200.0,0,missing,missing,missing,missing, 1.50,1436659200.0,2015.0,7.0,28.0,12.0,6.0,193.0,1436659200.0
2.0,A36GNVEQP92OPA,B0017LD0BM,"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,1432166400.0,0,missing,missing,missing,missing, 2.50,1432166400.0,2015.0,5.0,21.0,21.0,3.0,141.0,1432166400.0
4.0,A33GD4H5O1MK6S,B0017LD0BM,Excellent value,excellent value and quality,1419811200.0,0,missing,missing,missing,missing, 3.25,1419811200.0,2014.0,12.0,1.0,29.0,0.0,363.0,1419811200.0
3.0,A12DWXDNZQTKXQ,B0017LD0BM,"they are fine for the value, particularly since I lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,1355443200.0,0,missing,missing,missing,missing, 2.75,1355443200.0,2012.0,12.0,50.0,14.0,4.0,349.0,1355443200.0
4.0,A2VR6SWVSF6K4,B0017LD0BM,"It is so handy to have this many reading glasses at such a reasonable price.  I like this style reading glasses instead of the ones with nose pieces, I find this style more comfortable.  These glasses are very nice...cheaper than Walmart!",Good Value,1261699200.0,0,missing,missing,missing,missing, 2.25,1261699200.0,2009.0,12.0,52.0,25.0,4.0,359.0,1261699200.0
3.0,A1Z8U8IPBLBEU5,B0017LGD34,Not pretty for fashion but great around the house and work.,Three Stars,1436659200.0,0,no color,no color,no color,no color,no size,1436659200.0,2015.0,7.0,28.0,12.0,6.0,193.0,1436659200.0
2.0,A36GNVEQP92OPA,B0017LGD34,"I'm not sure I was shipped the correct style.  The ones I received are a lot clunkier than I expected, although the quality is fine.",Huh,1432166400.0,0,no color,no color,no color,no color,no size,1432166400.0,2015.0,5.0,21.0,21.0,3.0,141.0,1432166400.0
4.0,A33GD4H5O1MK6S,B0017LGD34,Excellent value,excellent value and quality,1419811200.0,0,no color,no color,no color,no color,no size,1419811200.0,2014.0,12.0,1.0,29.0,0.0,363.0,1419811200.0
3.0,A12DWXDNZQTKXQ,B0017LGD34,"they are fine for the value, particularly since I lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,1355443200.0,0,no color,no color,no color,no color,no size,1355443200.0,2012.0,12.0,50.0,14.0,4.0,349.0,1355443200.0
4.0,A2VR6SWVSF6K4,B0017LGD34,"It is so handy to have this many reading glasses at such a reasonable price.  I like this style reading glasses instead of the ones with nose pieces, I find this style more comfortable.  These glasses are very nice...cheaper than Walmart!",Good Value,1261699200.0,0,no color,no color,no color,no color,no size,1261699200.0,2009.0,12.0,52.0,25.0,4.0,359.0,1261699200.0
4.0,A3UMNRR89DIZRM,B001IKJOLW,Good light weight shoe...had to add insole for more support.,Four Stars,1461024000.0,2, Black,White,Anthracite,Stealth, 7 B(M) US,1461024000.0,2016.0,4.0,16.0,19.0,1.0,110.0,1461024000.0
5.0,AZRZ2FB7CFNOE,B001IKJOLW,I love my tennis shoes,Five Stars,1460937600.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1460937600.0,2016.0,4.0,16.0,18.0,0.0,109.0,1460937600.0
3.0,A4M7JTCBXRAT3,B001IKJOLW,"This is a shoe I will wear with black dress pants or jeans when I need comfort and a little style, but I am not impressed.  This is a very flimsy shoe with little support at all.  Not like any Nike I've ever purchased in the past.  It looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",1459728000.0,2, Black,White,Anthracite,Stealth, 9.5 B(M) US,1459728000.0,2016.0,4.0,14.0,4.0,0.0,95.0,1459728000.0
5.0,A2TRI54C8EMCX,B001IKJOLW,"Love it!! Super comfortable and nice!! Got more than I expected, super flexible great for training. Definetly recommend it.",Love it!! Definetly recommend it,1459382400.0,0, Black,Wolf Grey,White,Pink, 9 B(M) US,1459382400.0,2016.0,3.0,13.0,31.0,3.0,91.0,1459382400.0
5.0,A1WVSBL8J4ZESK,B001IKJOLW,Excelente,Five Stars,1459123200.0,0, Cool Grey,Team Orange,White,Platinum, 7.5 D(M) US,1459123200.0,2016.0,3.0,13.0,28.0,0.0,88.0,1459123200.0
2.0,A2GJUMX0CRHLIN,B001IKJOLW,"These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,1459123200.0,0, Cool Grey,Team Orange,White,Platinum, 13 D(M) US,1459123200.0,2016.0,3.0,13.0,28.0,0.0,88.0,1459123200.0
4.0,A3KAX5RZ4XH9L7,B001IKJOLW,"For the price I spent on the pair of shoes, I'd say it's as good as expected.
It's comfortable and doesn't hurt my feet when I run.",Pretty comfortable pair of running shoes,1458777600.0,0, Cool Grey,Team Orange,White,Platinum, 9 D(M) US,1458777600.0,2016.0,3.0,12.0,24.0,3.0,84.0,1458777600.0
3.0,A2YI41MCJB2QCV,B001IKJOLW,I always get a half size up in my tennis shoes. For some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200.0,7, Black,White,Anthracite,Stealth, 8.5 B(M) US,1458691200.0,2016.0,3.0,12.0,23.0,2.0,83.0,1458691200.0
5.0,A3ONF0JD2UBP54,B001IKJOLW,Put them on and walked 3 hours with no problem! Love them! So light feeling,Love them! So light feeling,1458432000.0,0, Bright Mango,Crimson,White,Blue, 7.5 B(M) US,1458432000.0,2016.0,3.0,11.0,20.0,6.0,80.0,1458432000.0
5.0,A3R09ZAUTB2PUU,B001IKJOLW,excelente,Five Stars,1458259200.0,0, Cool Grey,Team Orange,White,Platinum, 10.5 D(M) US,1458259200.0,2016.0,3.0,11.0,18.0,4.0,78.0,1458259200.0
5.0,A1VH37JYIIHE3F,B001IKJOLW,"Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1524355200.0,2018.0,4.0,16.0,22.0,6.0,112.0,1524355200.0
3.0,AOZHQ15OKY2ZT,B001IKJOLW,"This shoe is JUST OK. Its not as comfortable as I was expecting, compared to my last pair of NIKE shoes. I hope they hold up.",Its not as comfortable as I was expecting,1524096000.0,0, Blue Tint,Green Glow,Hasta,White, 9 B(M) US,1524096000.0,2018.0,4.0,16.0,19.0,3.0,109.0,1524096000.0
5.0,A2YZERYQTLB8NG,B001IKJOLW,Best tennis shoes I've had all my life. Very comfortable out the box. I would buy 10 pairs of these shoes if had the money.,Very Comfortable,1524009600.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1524009600.0,2018.0,4.0,16.0,18.0,2.0,108.0,1524009600.0
5.0,A2EGVPBTNJI3HB,B001IKJOLW,The color pattern and fit is what I liked the most what I liked the least is that they are not easy to clean and stains do not come out very easy or at all,The color pattern and fit is what I liked the most what I liked the least is that ...,1524009600.0,0, Blue Tint,Green Glow,Hasta,White, 7 B(M) US,1524009600.0,2018.0,4.0,16.0,18.0,2.0,108.0,1524009600.0
5.0,A1B3W4RSJ1CJEO,B001IKJOLW,"love these shoes. Workout in them 3-4 times a week at the gym. I do treadmill, stairmaster, cardio classes and weight lifting. lightweight and versatile shoe.",Great shoe for the price!,1523836800.0,0, Black,White-anthracite-stealth,missing,missing, 6 B(M) US,1523836800.0,2018.0,4.0,16.0,16.0,0.0,106.0,1523836800.0
5.0,A3P9DECTULU1B3,B001IKJOLW,"Great shoe. I've had Nike's before and have always been pleased with the comfort, performance, and quality. Though I will say this was the first time I ordered a pair online without trying them on first, so I was nervous. But this turned out to be a great choice. Breathable, lightweight but sturdy, and comfortable during all my workouts. The built-in arch support is great and I've had no discomfort after 2 weeks of use. As far as the sole thickness and cushioning goes, I would consider these a 'medium' build (not thin, not overly thick) so if you're into heavy running outdoors then take that into consideration. Everyone is different in their preference for cushioning, but I think for light runs on a treadmill they would be sufficient. Love these, highly recommend!",Great shoe!,1523750400.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1523750400.0,2018.0,4.0,15.0,15.0,6.0,105.0,1523750400.0
3.0,A353OJ19SEMPT4,B001IKJOLW,The material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,1523577600.0,0, Blue Tint,Green Glow,Hasta,White, 8 B(M) US,1523577600.0,2018.0,4.0,15.0,13.0,4.0,103.0,1523577600.0
3.0,A1CIQ2ULKB933A,B001IKJOLW,Nice,Three Stars,1523232000.0,0, Wolf Grey,Black-pink Blast,White,missing, 7 B(M) US,1523232000.0,2018.0,4.0,15.0,9.0,0.0,99.0,1523232000.0
5.0,A1TFZVGT6J5NYZ,B001IKJOLW,Gracias,Five Stars,1523232000.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1523232000.0,2018.0,4.0,15.0,9.0,0.0,99.0,1523232000.0
5.0,A2IJJUO99LXIXG,B001IKJOLW,Love these shoes!! They are true to size and very comfortable!! This is my second pair - I wore out the first pair!! Good arch support - I have a high arch!!,Love these shoes,1523145600.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1523145600.0,2018.0,4.0,14.0,8.0,6.0,98.0,1523145600.0
5.0,A1CKPC88NHMYGR,B001IKJOLW,,Five Stars,1523059200.0,0, Wolf Grey,Black-pink Blast,White,missing, 11 B(M) US,1523059200.0,2018.0,4.0,14.0,7.0,5.0,97.0,1523059200.0
